Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brazil,BRA,6.82080939327503,7.03089720950968,7.25282598164974,7.48907240015903,7.74188919449744,8.01304360016565,8.30168730572689,8.60549199443827,8.92283783244003,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brunei Darussalam,BRN,3.38971712046438,3.48423116782833,3.5923296130971,3.71815509085829,3.87608628275931,4.07392500006025,4.30061934254407,4.56778169636231,4.87314756750582,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bulgaria,BGR,18.0786741239875,18.4120672480738,18.8141864681539,19.2492875257473,19.661890741005,20.0188312329569,20.4293428662073,20.7576011862959,21.021914434268,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burkina Faso,BFA,2.46791185281179,2.46120595230182,2.45091907051326,2.43796193766863,2.42328143418384,2.40787396392306,2.40973075866777,2.40863004119056,2.40698082866355,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burundi,BDI,2.16086445643772,2.13777986842749,2.11112106137278,2.08911866524826,2.08236259382207,2.09585011067881,2.13529850080974,2.18676073257099,2.24694046033717,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cabo Verde,CPV,5.32523840261116,5.1419545080053,4.9394836066385,4.74491351211925,4.59470045593907,4.51077956256682,4.49311488743208,4.5324819813283,4.60932715666821,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cambodia,KHM,3.73335721969462,3.79668482238636,3.86102483726143,3.93139190588894,4.01576404810029,4.11918072528856,4.25764662991146,4.41083740193033,4.56868001756576,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cameroon,CMR,2.84361214736112,2.82660495921151,2.80519230272468,2.7808163446118,2.75512775588166,2.72934138562838,2.73159303235974,2.73139707758745,2.72887735524057,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Canada,CAN,14.1536509017159,14.4512175296451,14.8038988569679,15.2018464818976,15.6233662776347,16.0536348121597,16.4550097979977,16.8424915594931,17.2320066788651,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Caribbean small states,CSS,7.61456650448718,7.72444340770264,7.84800578808884,7.98241372427964,8.12372045907264,8.27062522377309,8.43837407556018,8.61179883632361,8.79665874897365,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Central African Republic,CAF,3.02445900945753,3.00848429051764,2.9786205802161,2.93740208959465,2.88787961941456,2.83100795206947,2.83307395002651,2.83160027702211,2.82577370666008,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Central Europe and the Baltics,CEB,15.1100580776414,15.3891634998439,15.7287858657648,16.1172585970633,16.5317825560489,16.9583038522485,17.4639603620579,17.9647358150899,18.4601184961471,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Chad,TCD,2.55443043820787,2.53131019440999,2.50363127945404,2.47640149153965,2.45575715739215,2.4447070454026,2.4538548489664,2.46671833784574,2.48051894434901,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Channel Islands,CHI,15.3811962387469,15.6194486888036,15.880930048872,16.1244617819159,16.3180987202925,16.4712640203162,16.7190860456618,16.998191681736,17.2974621552033,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Chile,CHL,9.36204911157404,9.56709739174272,9.78517842201653,10.0233121723709,10.291577338514,10.596397098994,10.8783711500226,11.1918942478844,11.5298016568816,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,China,CHN,8.07445323617687,8.25915394105518,8.45330832999088,8.67898137698078,8.96639740486212,9.3318301715167,9.80263113886186,10.3451204570585,10.9208835350654,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Colombia,COL,6.58641788305431,6.77742390799607,6.97763841683379,7.19287996365583,7.43065829756691,7.69469418432195,7.9362882680438,8.19908853104178,8.47804701986958,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Comoros,COM,2.95001246933414,2.94012332836567,2.92248204445267,2.9032845361798,2.89192641462226,2.89327316882422,2.92423754889441,2.96292382773144,3.00700930649436,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Congo, Dem. Rep.",COD,2.99105750409509,3.00192106517979,3.01062809418739,3.0165849045094,3.01887633443516,3.01772150411182,3.02043834043243,3.01976452615423,3.01784062159803,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Congo, Rep.",COG,2.52280735497859,2.53399210529429,2.54314720924731,2.55141839445769,2.55969209048135,2.56891597054835,2.60566360623458,2.64316301403234,2.68171953903232,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Costa Rica,CRI,7.30153812947063,7.54048165736617,7.8063566552901,8.09197261892235,8.38591849348834,8.68314808106928,8.96546375076668,9.25051020676152,9.54984767296984,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cote d'Ivoire,CIV,2.85840076559871,2.86007355201747,2.84869654453286,2.83052353946376,2.81311325255156,2.80009470362772,2.82034616207037,2.84055591679499,2.85894301500285,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Croatia,HRV,17.5602362664085,17.8546562460078,18.2012152114189,18.5614359825263,18.9064676588857,19.2458835297247,19.6156823572293,20.0223913942074,20.445433012423,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cuba,CUB,12.5405493330027,12.8395767750075,13.1217051916727,13.4030056396847,13.7064222001,14.0465321139543,14.3884520159674,14.778079757275,15.1862114171521,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Curacao,CUW,13.043594830822,13.4090536060139,13.8053314558479,14.2543719785196,14.7593137316787,15.3190238165245,15.7595062464297,16.214497799342,16.6848948092804,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cyprus,CYP,11.4175471772729,11.6674208526955,11.9400447206545,12.2323768693186,12.5336179851339,12.8329823382731,13.1237998713026,13.4153557157123,13.7190617734483,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Czech Republic,CZE,15.4402621435279,15.9068025916203,16.4195245325878,16.958365878612,17.4908989692108,17.9949774543864,18.5215508599466,18.9967065230691,19.4208768932343,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Denmark,DNK,16.6677047996307,17.0322720239987,17.4897338271576,18.0264608306455,18.5704555421458,19.04744409746,19.4224516834814,19.6594928993276,19.8129526369902,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Djibouti,DJI,3.82397958576431,3.93112593331881,4.03784195351655,4.14075510617655,4.23313805017275,4.31513151632452,4.38827611741103,4.45652415689456,4.52757937811482,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Dominican Republic,DOM,5.85176812130555,5.96682370327103,6.0872028320449,6.21560091367317,6.35551765275647,6.50972409178267,6.68918373712136,6.87998520703305,7.08281747649721,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Early-demographic dividend,EAR,4.9825241700225,5.05846570040136,5.13306098377237,5.21160451669805,5.30061108383921,5.40402652387068,5.53365966867386,5.6719923472324,5.8178056840413,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,East Asia & Pacific,EAS,8.35131663324977,8.53416049262053,8.72729861561046,8.94305645496655,9.19880278811939,9.50448486605439,9.87989123906165,10.3004805424354,10.7443580041224,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,East Asia & Pacific (excluding high income),EAP,7.26448498181401,7.41599666848472,7.57350099723644,7.75387157828416,7.97998996961034,8.26428057912316,8.63088408527088,9.05021424211851,9.49623787364322,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,7.24560795093926,7.39542370406231,7.55147771650629,7.73126397759245,7.95852935926699,8.2460665751688,8.61793052708437,9.04446843783323,9.49824756454622,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ecuador,ECU,5.99569638954916,6.10117473998096,6.20193056772733,6.31000248671429,6.4407930370415,6.60245299475328,6.7638054331799,6.9511403418729,7.15728972666108,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Egypt, Arab Rep.",EGY,4.79296134234826,4.85036469978464,4.91969526872845,4.99125351398387,5.05340490319366,5.10221229624926,5.14659993751209,5.18793195840207,5.22977934620923,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,El Salvador,SLV,7.07329950880314,7.20518638552867,7.33625599418268,7.46948246668167,7.60843941537011,7.75638548746238,7.92645791638105,8.10470864225283,8.28709000480629,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Equatorial Guinea,GNQ,2.88669713735867,2.81065163707259,2.73082290283759,2.65372120180637,2.5875073622644,2.53549643666436,2.50835267203213,2.48375200673216,2.45787734677897,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Eritrea,ERI,4.00008200767403,4.08385636215873,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Estonia,EST,17.5240466000701,17.7361153686538,17.9847622243434,18.2605518163665,18.5443489478278,18.8220401801836,19.0581157758012,19.3131674485937,19.6263568469749,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Eswatini,SWZ,3.66750967518972,3.73841103771992,3.80834401939056,3.8717643670705,3.92093653169488,3.95138237244168,3.98843084855704,4.0078947017483,4.01458794083506,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ethiopia,ETH,3.30147328677588,3.335308817472,3.36880143358484,3.40077146495121,3.42915459940497,3.45340921642861,3.47297853811101,3.4878304988263,3.50113299760986,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Euro area,EMU,18.3592891072386,18.5947585351334,18.8795581820415,19.1969961442642,19.5204771506566,19.8337791564736,20.0997189195406,20.3528655867071,20.6002875939103,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Europe & Central Asia,ECS,14.6606465864388,14.7793967028003,14.946986754879,15.1464300708666,15.3617305211565,15.5847112940316,15.8355698256051,16.0891940672734,16.3488906043948,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Europe & Central Asia (excluding high income),ECA,11.0970307094101,11.0794622357761,11.0932814810852,11.1354533331548,11.209041323759,11.3206655040001,11.5309755651429,11.7768459436904,12.0469773953365,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,11.365922635576,11.3777680547645,11.4269854337108,11.508015019406,11.6197483960246,11.7658143387398,12.007645351349,12.2807025441438,12.5755989186922,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,European Union,EUU,17.5221123315736,17.7676804034453,18.0699911192061,18.4083108203078,18.7511586868827,19.0798891336571,19.3831258557497,19.6648299427273,19.9345216836279,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Fiji,FJI,4.81869418877018,4.90949668133266,4.97474767908687,5.00988900287428,5.00927344010581,4.97279039219366,5.13778672373536,5.29209911802147,5.44968041263952,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Finland,FIN,17.2295669112163,17.7331402858384,18.3438447062387,19.0107817970348,19.6588940110898,20.244376972452,20.7909543477442,21.2787526007594,21.7207875455222,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Fragile and conflict affected situations,FCS,3.26912937315006,3.27898459128372,3.28355613428484,3.2873341681755,3.29598256995176,3.31255594358871,3.35545344825373,3.40233610415024,3.45084801162229,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,France,FRA,16.852031177714,17.1352837665779,17.516940858915,17.9687879170855,18.4358568734709,18.8811152898537,19.2841249271119,19.6689967687709,20.0346247469881,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,French Polynesia,PYF,6.35454391923589,6.55328018886954,6.72049606316776,6.86721316326832,7.03373143666845,7.24835605805422,7.55640535372849,7.90939580300034,8.29050810468202,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Gabon,GAB,4.09176548819683,4.00039177626014,3.90636698554366,3.81107837833524,3.71706125915702,3.62661127101596,3.60585554962889,3.58461718026194,3.56390746835592,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Gambia, The",GMB,2.65821471830185,2.66964694907927,2.67714708508551,2.67854960401525,2.67079438074902,2.65362967792661,2.6390605340937,2.61688819990524,2.58998093938232,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Georgia,GEO,14.2408612234054,14.1914135618646,14.1831438451655,14.2112247854312,14.2669796702162,14.3489249867613,14.4981010845609,14.6735263860049,14.8654914310525,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Germany,DEU,20.5527504286253,20.7054506728733,20.8249891555947,20.9365796471194,21.0641625260475,21.2185907192979,21.288710112426,21.3714880478767,21.4619619953309,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ghana,GHA,2.83800166580447,2.87361854427843,2.91324777036865,2.95199744284021,2.98285663784934,3.00379131109847,3.03069541072423,3.04980535834993,3.06889800693396,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Greece,GRC,19.1518233019709,19.3970327485837,19.7240176697701,20.1018760765328,20.477278979608,20.8210042449401,21.1299567553462,21.3993537979744,21.6552720778435,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Grenada,GRD,9.79544962488116,9.73819244166448,9.69882545650838,9.66626606267912,9.62792235220657,9.58494146844406,9.60357696737741,9.60369428360121,9.62190679562869,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guam,GUM,7.26587391184366,7.54452320717381,7.85644641116028,8.19103904443073,8.52896606548418,8.86545198420789,9.18619707764911,9.51296863301295,9.84991071859466,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guatemala,GTM,4.29049288205524,4.32446722650198,4.35316592724755,4.38589426805241,4.43527308142641,4.50732010581311,4.59225417528087,4.69631929586632,4.81207250828785,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guinea,GIN,3.04295177006362,3.01618775042052,2.97747913050572,2.93572360574863,2.90146643587085,2.8797276577997,2.88992675254926,2.90681953763653,2.92602244847935,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guinea-Bissau,GNB,2.70662203245897,2.70072278179821,2.68508186088416,2.66821577971855,2.66196023840178,2.67142220651369,2.71785049465956,2.77155258472386,2.82371633615269,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guyana,GUY,4.61720547184816,4.80168291606164,5.01906939246676,5.25731444714435,5.50132306321884,5.74278893765181,5.97289490878543,6.20712518478578,6.45027124309697,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Haiti,HTI,4.47982284622007,4.51765884645239,4.54018318337946,4.55891564730174,4.58874383366248,4.63761443786579,4.72968098620199,4.83543345759921,4.94940384843253,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Heavily indebted poor countries (HIPC),HPC,2.92560198624802,2.93717644596753,2.94602191594883,2.95322618411225,2.95977283706993,2.96652346925094,2.98846268922109,3.00873252856438,3.02840923793326,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,High income,HIC,15.3230811579135,15.5864923359924,15.9007489951105,16.2481621611406,16.6030572151565,16.9529720381283,17.2890451839313,17.6126414812699,17.9320439329727,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Honduras,HND,3.98136693008812,4.02963397589648,4.08561074571467,4.15274339857801,4.23412686759073,4.33125906131473,4.4405145405545,4.56082731034521,4.69061765907812,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Hong Kong SAR, China",HKG,12.9471740576209,13.2394931057761,13.6509259175166,14.1453858478852,14.6666068647884,15.1863847405426,15.7519898414339,16.3064671937536,16.8750483265122,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Hungary,HUN,16.0923990946243,16.3513270437201,16.5823563986627,16.8192490423201,17.1076648617016,17.4688019122261,18.0023428748664,18.5778610772262,19.1577253832321,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Iceland,ISL,12.0051946754577,12.2643550949999,12.5778438332944,12.9338879600962,13.3164330450343,13.714143827424,14.0677772225667,14.4255412045109,14.7950925565689,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,India,IND,5.08152968095592,5.17415315105538,5.26568850777776,5.36398293427459,5.478595608617,5.61463565853567,5.79330515007887,5.98311331737929,6.17995564947149,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Indonesia,IDN,4.96251409255717,5.04413202554593,5.11756686476095,5.19208238927228,5.2785821188884,5.38343514023989,5.52433626155731,5.68194834038824,5.85716561272863,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Iran, Islamic Rep.",IRN,5.14765907059112,5.25486200789263,5.37078971718752,5.49821022502287,5.64236178120995,5.80769188383842,5.91456896410762,6.03870523995975,6.18457380562499,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Iraq,IRQ,3.35874455685123,3.2982135243594,3.219362326341,3.14443534632906,3.10174799446855,3.1036289765219,3.15092074892343,3.23133991061807,3.32359966279505,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ireland,IRL,11.0098958769046,11.3134637521904,11.6553368583555,12.0257909244268,12.4074206954027,12.7910713230197,13.1475948932009,13.5066550900967,13.8658017012923,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Israel,ISR,10.4486849831878,10.5342522471985,10.6661342054421,10.8359434925682,11.026757232074,11.2262846729143,11.4705601255891,11.725446660346,11.9769860249625,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Italy,ITA,20.4268389760451,20.6637723330363,20.962159134639,21.299293979756,21.6353388748348,21.9486456695341,22.2348608856856,22.4996889509015,22.7516796025077,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Jamaica,JAM,8.2389715562577,8.27851655154818,8.33040126215109,8.38975734526598,8.45040883240775,8.51073029217014,8.60067799036279,8.69333152563913,8.79664255070196,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Japan,JPN,22.4980711221305,23.158251897204,23.8779359281327,24.6255989058732,25.3497097679254,26.0193322610369,26.5918165131425,27.1094794248515,27.576369910355,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Jordan,JOR,3.63058023925782,3.64042289248668,3.65598750649261,3.67873723894038,3.71085752522641,3.75562707904485,3.78148613093642,3.81025937162491,3.84649039799834,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kazakhstan,KAZ,6.81093402346834,6.8132768407833,6.80866965843408,6.7840894080547,6.75604236700637,6.75881469718671,6.91842773396588,7.1368232522322,7.39184627103032,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kenya,KEN,1.93234579429558,1.95128689025411,1.97833651572621,2.01287210554855,2.05384768818795,2.10104001943593,2.17634987725358,2.25610560588208,2.33918661191556,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kiribati,KIR,3.56660545823739,3.53200672217554,3.52166964369653,3.52581332839003,3.54325310126062,3.55088794735419,3.69432298887349,3.82452390546436,3.95262717204589,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Korea, Dem. People’s Rep.",PRK,8.75725024192593,9.04629865488718,9.32241480009895,9.55296851757579,9.69152507064669,9.72008113300307,9.66873079756667,9.51172884595156,9.33452040978796,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Korea, Rep.",KOR,10.6933151488862,11.1013344090272,11.5286462883544,11.9632976922347,12.4027674173524,12.8593609995362,13.3379401871474,13.8522477555421,14.4185558323969,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kuwait,KWT,1.99753733767753,1.99708970158393,2.00653776083931,2.02590421441162,2.06020632678767,2.11889119564625,2.24197125256674,2.38246157206715,2.55047238400198,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kyrgyz Republic,KGZ,4.523399971193,4.42682952024331,4.35363677374459,4.31388813329185,4.3096179471684,4.33521990911076,4.35853830792861,4.41280746681642,4.49472797559656,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lao PDR,LAO,3.67991563672907,3.70209562183432,3.726788454705,3.75556616845815,3.79095255910006,3.83632559599499,3.9121680505229,3.99155189064919,4.0751499644481,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Late-demographic dividend,LTE,8.33445708062165,8.4929169040895,8.66611770072586,8.8679935269233,9.11742013679186,9.42480680999872,9.8136488684426,10.2545868036051,10.7232529863456,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latin America & Caribbean,LCN,6.8656871612019,7.01945077573563,7.17871267401446,7.3484144397163,7.53433265909136,7.74042434914011,7.95785945313111,8.19161395736519,8.43830607177221,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latin America & Caribbean (excluding high income),LAC,6.69617525899057,6.84751991333888,7.00394575718831,7.17039110632559,7.35295256577606,7.55543786066445,7.76927291109717,7.99929847005197,8.24270282039559,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,6.7080842717688,6.85875470997992,7.01501337453868,7.18171318897473,7.36484522034738,7.56817429674694,7.7821875087807,8.01236506567902,8.25620923692216,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latvia,LVA,18.1786346532406,18.4855345551464,18.7641371550534,19.0245076057834,19.2751008178728,19.5186001319535,19.6798708988556,19.833304033577,20.0436203206809,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Least developed countries: UN classification,LDC,3.38913282937467,3.41389020142389,3.43370834508722,3.44961397935488,3.4624489832356,3.47330716892536,3.49807242527486,3.51955291131131,3.5402491059174,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lebanon,LBN,6.35812884194239,6.29504735270451,6.2546816208864,6.23819765933562,6.25790203678492,6.32731323968516,6.51996840763739,6.74623605425308,7.00236813439294,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lesotho,LSO,4.68409951788477,4.72045944980208,4.7517263078699,4.7764144479007,4.79322908128185,4.80145661457557,4.83911075984444,4.87264371509141,4.90108749682213,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Liberia,LBR,3.34233105375093,3.31626360349108,3.27626141323547,3.23286728397532,3.19763294281508,3.1763348486102,3.19646410439377,3.22270771332556,3.25343179968014,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Libya,LBY,4.17442832887171,4.19671164456348,4.20654789215222,4.21107341986849,4.21974911494542,4.23868258257814,4.27654146646371,4.32917411518854,4.39204025898401,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lithuania,LTU,17.2713117545976,17.5653004164555,17.8460388742829,18.1221322900403,18.4012637401283,18.6855532968607,18.9684439517892,19.3009523394487,19.7050331564608,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Low & middle income,LMY,6.01012227277343,6.09129725434244,6.17554135733409,6.27090091235976,6.38774908499616,6.53219650499128,6.72220996683338,6.9339509158117,7.15665123057303,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Low income,LIC,3.20620080712416,3.22709621529041,3.24345145910585,3.25543583257393,3.26267436620501,3.26576858760784,3.27779011829197,3.28480962966545,3.29117165297115,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lower middle income,LMC,4.85148610369126,4.90656582628149,4.95938694201638,5.01526792777888,5.08051999438834,5.16004601388228,5.27550992243511,5.39909504904547,5.52941547318043,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Luxembourg,LUX,13.9930181594797,13.955714057388,13.9397238804424,13.942605426128,13.9610038303674,13.9942231107331,14.042301955585,14.1067054112956,14.1831541841472,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Macao SAR, China",MAC,6.79946267225795,7.01048595579051,7.30321839447272,7.66853952044782,8.09850086749078,8.59097967894899,9.16411568510988,9.79801954753166,10.4842029270023,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Madagascar,MDG,2.83377553702692,2.82544119019312,2.81524139305923,2.80916265247697,2.81425668489821,2.83405342094986,2.8782491784287,2.93018379921372,2.98671712579162,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Malawi,MWI,2.6559099376242,2.65668991315733,2.6596622567593,2.6604418911307,2.6531239164834,2.63602874191049,2.64748090714811,2.64901419316458,2.64543493031032,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Malaysia,MYS,4.93816744058918,5.11447103742671,5.3117929018557,5.52585854596722,5.7486082364305,5.97557487601484,6.20310400110752,6.4339520211868,6.67175462547886,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Maldives,MDV,4.55522319499964,4.4155639364512,4.27553324589603,4.14227381115659,4.02675769801041,3.93897761120209,3.85878800114403,3.77838928932599,3.70334460612454,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mali,MLI,2.74419106256595,2.70939161138,2.6643456088978,2.61527549119889,2.56962620172392,2.53096289200998,2.52190274406259,2.51491565396871,2.50722975755683,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Malta,MLT,15.6916184071087,16.2194707383521,16.8417459086933,17.52219283775,18.1891087106605,18.7912141138807,19.3791748166119,19.887288694846,20.3493242997122,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mauritania,MRT,3.15013901628272,3.14445869671054,3.13636247135143,3.12773248628551,3.12048449005011,3.11620415782217,3.1231168337083,3.13071356685355,3.14111215805009,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mauritius,MUS,7.62735835827414,8.01211753045369,8.44236243187011,8.91081459107955,9.41412727511323,9.95405953046395,10.4430347144901,10.951689167014,11.4741730686522,..
